FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
A,Annual,CMR,Cameroon,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,77.778,77.773,77.772,77.777,77.788,77.805,77.83,77.863,77.895,77.921,77.946,77.974,78.005,78.034,78.055,78.07,78.083,78.096,75.727,73.187,70.481,69.623,68.758,67.885,67.006,65.613,64.207,62.793,61.385,59.99,58.014,57.093,57.171,57.148
A,Annual,COD,"Congo, Dem. Rep.",WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,71.701,71.687,71.672,71.668,71.775,71.803,71.604,71.405,71.34,71.345,71.334,71.325,71.312,71.292,71.278,71.275,70.091,68.88,67.643,66.381,65.095,63.787,62.458,62.456,62.452,62.445,62.464,62.487,62.475,62.447,60.259,62.329,62.347,62.309
A,Annual,COG,"Congo, Rep.",WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,66.025,66.067,66.109,66.16,66.202,66.229,66.256,66.237,66.232,66.286,66.452,66.602,66.609,66.648,66.732,66.817,66.9,66.959,66.96,67.002,67.032,66.967,66.872,66.759,66.665,66.592,66.55,66.541,66.551,66.583,65.318,65.88,66.287,66.341
A,Annual,COL,Colombia,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,53.293,52.999,53.035,53.285,53.633,53.96,53.927,54.154,54.024,53.204,53.391,53.393,52.356,53.713,52.953,51.148,50.562,49.981,50.37,53.922,54.415,54.946,56.01,55.302,55.003,55.255,54.719,54.343,53.244,52.398,51.108,51.679,50.926,51.859
A,Annual,COM,Comoros,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,32.265,32.29,32.269,32.205,32.164,32.144,32.143,32.164,32.211,32.28,32.35,32.404,32.445,32.506,32.62,32.629,32.635,32.64,32.646,32.654,32.665,32.678,32.694,32.711,32.729,33.91,35.102,36.339,37.608,38.87,39.63,40.969,41.178,41.143
A,Annual,CPV,Cabo Verde,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,40.946,41.196,41.461,41.741,42.036,42.347,42.673,43.016,43.375,43.749,44.134,44.524,44.928,45.352,45.799,46.269,46.764,47.285,47.831,48.403,51.329,51.431,51.537,51.64,51.743,51.843,51.941,52.038,48.62,50.407,48.195,48.88,50.521,50.419
A,Annual,CRI,Costa Rica,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,32.866,33.325,32.6,33.52,34.664,35.575,34.067,37.121,39.443,39.936,38.642,41.564,41.143,41.454,39.831,43.68,43.309,44.3,44.444,44.827,44.113,46.479,51.436,51.249,51.34,50.06,46.019,45.905,48.659,52.727,48.638,50.245,50.283,44.088
A,Annual,CSS,Caribbean small states,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,44.05536719556325,44.56395125550365,45.1184967797662,45.60844367269544,45.67205570846124,45.86580384863859,45.89853665154512,45.78859771197528,45.8092440893626,45.7791389821735,45.86239839511016,45.94659884061206,46.08700469450853,46.53879202056877,47.08745468364164,47.58532834248758,48.09074194590492,48.56696178884062,48.96283679972581,49.30074260368423,49.69727400252973,50.09349504563514,50.50052977335797,50.8508718618391,51.17126070264189,51.40524530118726,51.9051415303488,52.06531078987467,52.79931506414217,52.5516599278919,49.34951517649075,50.16636029955777,50.70099359657402,50.91601576413586
A,Annual,CUB,Cuba,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,38.471,37.116,35.703,33.956,33.994,34.252,35.076,35.452,35.575,36.261,36.884,37.214,37.338,37.652,38.132,39.123,40.209,40.88,41.274,42.464,41.932,42.226,42.548,42.86,42.997,43.41,43.372,43.365,43.309,42.968,40.367,40.459,40.427,39.947
A,Annual,CYP,Cyprus,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,42.789,43.273,43.862,44.607,45.371,46.116,46.826,47.491,48.114,48.712,49.303,51.87,52.342,53.747,53.675,53.507,54.296,55.717,56.119,56.692,57.839,57.516,57.202,57.37,58.944,59.098,58.28,58.923,59.627,60.097,59.05,59.534,61.219,62.475
A,Annual,CZE,Czechia,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,52.573,52.282,52.322,52.36,52.618,52.401,51.865,51.856,51.963,52.153,51.637,51.274,50.954,50.83,50.554,50.657,50.53,49.75,49.224,49.437,49.231,49.472,50.041,50.888,50.803,51.187,51.735,52.114,52.559,52.3,51.463,51.555,52.191,53.235
A,Annual,DEU,Germany,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,45.168,47.909,47.817,47.472,47.98,47.835,47.854,48.357,48.537,49.055,49.001,49.347,49.58,49.985,49.742,50.694,51.758,52.21,51.998,52.624,52.528,53.71,53.68,54.194,54.468,54.441,54.808,55.138,55.211,55.709,55.113,55.019,55.595,55.848
A,Annual,DJI,Djibouti,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,16.026,16.058,16.097,16.14,16.178,16.221,16.277,16.388,16.525,16.63,16.712,16.79,16.863,16.893,16.898,16.923,16.985,17.07,17.162,17.255,17.345,17.435,17.527,17.626,17.737,17.862,17.999,18.146,18.299,18.451,17.976,18.237,18.546,18.669
A,Annual,DNK,Denmark,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,61.107,61.444,61.591,60.995,57.918,57.909,58.316,58.605,59.361,60.155,60.03,59.874,60.309,59.95,60.627,60.62,61.295,60.849,60.053,59.768,58.97,58.71,58.281,57.679,57.097,56.837,57.677,57.74,57.649,58.06,57.85,58.216,59.551,59.812
A,Annual,DOM,Dominican Republic,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,34.906,34.905,35.796,36.37,36.527,36.972,37.453,38.208,38.796,39.325,39.729,38.363,40.041,39.184,39.168,39.791,40.601,40.275,41.848,38.944,41.672,43.662,45.206,45.088,45.368,48.157,48.821,49.009,50.285,52.543,47.412,51.059,50.478,52.482
A,Annual,DZA,Algeria,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,11.588,11.579,11.58,11.518,11.508,11.603,11.727,11.754,11.815,11.907,12.02,12.155,12.314,12.499,12.711,12.952,13.223,13.527,13.864,14.234,14.418,14.614,14.821,15.036,15.256,15.262,15.015,14.887,14.755,14.623,13.673,13.843,14.092,14.132
A,Annual,EAP,East Asia & Pacific (excluding high income),WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,69.01560985784317,68.52197281343778,68.20482795471933,67.6903975615507,67.4246190951919,67.05995156712218,66.69085524988252,66.17047180996323,65.83743682984226,65.35674694602213,64.95511125511594,64.48226202674851,63.90024326662414,63.51683011984687,63.08721602135525,62.6800195719143,62.3271576220276,62.46513733137005,62.17232886900675,61.89979944316782,61.630442347761,61.71354718024818,61.47837630128721,61.05396831536498,60.92983597453231,60.72368368394426,60.43933757044091,60.08516718251993,60.025382774114,59.83751549348572,58.47175148046465,59.15383700096477,58.69985960082289,58.69571500688449
A,Annual,EAR,Early-demographic dividend,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,34.59355013482235,34.7575732363015,34.98387658187514,34.88804584063205,35.34613525363742,35.57076158900527,35.93021497267109,36.27235901323517,36.71315182339922,37.02712593275105,37.19264433606529,37.06929575138592,36.85333519109636,36.93377897406896,36.96682120010898,37.0185841598574,36.53600915010229,36.43929395844444,35.89522393083995,35.63183156680252,35.28883085227527,34.97690102200163,34.75911002210889,34.60002074179718,34.48176600624367,34.59384078074216,34.6000087903162,34.65744072032675,34.71053954864136,34.84662621062596,33.69188018371744,34.81316842574663,36.03237944819191,36.89437644233176
A,Annual,EAS,East Asia & Pacific,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,66.31778988647662,65.9464275765532,65.68735509090101,65.21966599307235,65.0300521461058,64.74186180175504,64.46435187636052,64.07817661804911,63.72245697355012,63.30272980626742,62.99663842573048,62.6195795215934,62.10557775082483,61.75788017049616,61.43314358930901,61.12518347348393,60.85649026366406,60.99525200387959,60.74900677133915,60.50390230626855,60.2703120486854,60.34950753256433,60.15773835227862,59.84882845375774,59.80779803053197,59.66914602915354,59.48217389867277,59.24508653124878,59.29230433362913,59.2046605641519,57.96360309454785,58.63032081036251,58.31206498652996,58.374004994045
A,Annual,ECA,Europe & Central Asia (excluding high income),WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,48.74056284400909,48.74220805151679,48.53014477511564,47.04786883912589,48.22755305540434,48.04258808685881,47.72117043690338,47.03283031970995,46.97284011700381,47.07975004025447,45.97723955670681,46.00680999355432,46.03336881684959,45.49428552153534,44.18730774175346,43.96520617331177,43.80647007913779,43.62787946361586,43.63217038089463,43.9266449470901,44.32925149514478,44.61752047160876,44.60593477111074,44.76304141383974,44.57348603619241,44.87334254805955,45.09835938854339,45.22096016022469,45.24862030918771,45.19809666816506,43.59779832860544,44.15081794089193,44.30382094385162,44.48587071208303
A,Annual,ECS,Europe & Central Asia,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,48.90872441863909,49.11460478823327,48.84030855935662,48.08862168505578,48.07525876665366,47.94716291809047,47.89190122305136,47.63534327274223,47.65289313402884,48.55805789870627,48.50719720606867,48.32903018777389,48.69967495475434,48.76249548826245,48.69711247927269,48.96329312227233,49.2279022714462,49.39156576538048,49.57401787421265,49.72816335502863,49.89338544600047,50.14229429573329,50.33850322107246,50.41114896103787,50.42047890505997,50.4775102400431,50.65617329537722,50.74453428288604,50.83234976037888,50.8244861003543,50.07122011900629,50.62334723712981,51.30562378497596,51.46937445370371
A,Annual,ECU,Ecuador,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,46.94,47.252,47.325,47.407,47.808,47.972,48.08,48.535,51.694,48.8,45.876,46.976,48.074,49.17,52.727,51.916,52.7,51.956,52.021,49.664,48.011,47.065,48.081,48.131,47.689,51.905,55.406,56.173,54.481,54.401,48.146,52.986,53.451,52.521
A,Annual,EGY,"Egypt, Arab Rep.",WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,22.12,22.16,22.971,22.286,23.111,21.75,21.05,20.367,19.695,20.512,20.406,20.337,18.191,18.925,19.68,20.457,21.259,23.326,21.895,22.916,23.19,22.538,22.511,23.011,23.166,22.813,23.072,22.185,18.415,15.859,14.609,15.59,15.233,15.3
A,Annual,EMU,Euro area,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,42.7899325415399,43.62912947005245,43.51081864833949,43.46935589011753,43.7746558353413,43.89119041453321,44.2216297244349,44.47845312167003,44.86770128760961,45.41503256747013,45.73705438186419,45.70526218280472,46.31259290663196,47.00129847296846,47.35675599752384,47.90940383767542,48.46938179147352,48.80107146291687,49.14801883439169,49.4690222853791,49.5686250308927,49.85539611056824,50.27498443005401,50.39247609138747,50.45750300138383,50.44395873199147,50.6349478126101,50.79140365447147,50.89217712920831,51.10427662656772,50.35338771419626,51.07181821639368,51.64539980893282,51.95424403505589
A,Annual,ERI,Eritrea,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,74.031,73.993,73.946,73.821,73.642,73.677,73.664,73.584,73.531,73.498,73.49,73.413,73.397,73.452,73.474,73.453,73.439,73.38,73.436,73.362,73.296,73.168,73.075,73.105,72.801,72.902,72.749,72.728,72.512,72.364,71.404,71.975,72.354,72.385
A,Annual,ESP,Spain,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,33.352,33.435,34.455,35.025,36.312,36.77,37.279,38.067,38.425,39.117,40.657,39.439,41.891,43.378,44.756,46.176,47.598,48.547,49.934,51.014,51.711,52.29,52.895,52.831,52.628,52.62,52.485,52.281,51.872,52.039,50.922,52.392,52.567,52.842
A,Annual,EST,Estonia,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,59.729,58.276,55.776,54.707,54.661,53.705,53.511,54.271,52.708,51.917,52.575,51.987,51.03,52.274,53.198,53.512,54.656,54.02,54.784,54.714,55.069,55.617,55.38,55.341,54.54,55.747,56.295,57.006,57.281,57.34,57.133,57.777,60.138,61.049
A,Annual,ETH,Ethiopia,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,74.826,74.813,74.795,74.77,74.745,74.722,74.697,74.669,74.641,74.617,74.598,74.582,74.573,74.568,74.568,74.571,74.525,74.481,74.439,74.399,74.36,74.322,74.286,74.251,72.195,70.141,68.087,66.034,63.977,61.915,59.234,57.555,57.495,57.378
A,Annual,EUU,European Union,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,44.73326450295475,45.33064868816928,45.20122217061221,45.07738945319766,45.22116814564055,45.20786640528696,45.38947513921274,45.48888606343468,45.75045683261217,46.17469722024878,46.4606368015468,46.50138612205061,46.84993444170667,47.30116462568986,47.52466166326014,47.97325491294942,48.35632177892261,48.60481267057803,48.91682764304543,49.01063966609684,49.30519642874016,49.54593577979865,49.94495954923924,50.08003690207206,50.20599798022025,50.25133253415505,50.41615359530588,50.65789079186378,50.75971383281308,50.92110161308004,50.25726189287587,50.98864337575431,51.58771634103267,51.90362359417156
A,Annual,FCS,Fragile and conflict affected situations,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,58.75931837275357,58.90374330400176,58.8591409817607,58.69539198735703,58.62500222909785,58.67980904298201,58.59111053493269,58.45142260461335,58.36448348478815,58.31408235757195,58.22790024846383,58.09029603292431,57.81761473224967,57.54686152028212,57.36334976971257,57.21859788654288,56.93553931076983,56.69167778736158,56.36289881626259,56.08534869356443,55.80549173778756,55.71761435816045,55.38478550025751,55.25890620742576,54.93369513321692,54.59808993673081,54.15113516897191,53.46886499753747,53.03471567857741,52.35748579620468,51.05073588854088,50.81427695857621,50.50186961056951,53.39363083111539
A,Annual,FIN,Finland,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,58.637,57.383,56.172,55.445,54.718,54.635,54.555,54.858,55.058,56.323,56.567,57.281,57.75,57.631,57.573,58.157,58.337,57.33,57.374,56.862,55.871,55.743,55.865,55.568,55.297,55.407,54.982,55.028,55.688,55.678,55.175,55.927,57.267,57.489
A,Annual,FJI,Fiji,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,39.699,39.75,39.666,39.64,39.575,39.543,39.491,39.08,38.666,38.253,37.841,37.429,37.017,36.606,36.192,34.969,36.711,38.475,40.268,42.086,43.912,45.741,44.326,42.925,41.54,40.016,38.51,38.503,38.509,38.531,38.078,38.31,38.59,38.593
A,Annual,FRA,France,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,46.421,46.459,46.851,47.306,47.468,47.775,48.146,47.737,48.064,48.449,48.535,48.324,48.535,49.761,49.582,50.138,50.229,50.62,50.74,51.065,51.083,50.995,51.196,51.318,51.012,50.956,50.83,50.626,50.813,50.615,50.05,51.59,51.871,51.826
A,Annual,GAB,Gabon,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,37.172,37.101,37.162,37.143,37.143,37.15,37.194,37.229,37.305,37.555,37.721,37.849,38.027,38.194,38.404,38.607,38.907,39.119,39.47,39.787,40.025,40.269,40.543,40.812,41.079,41.311,41.516,41.697,41.835,41.897,39.09,39.793,41.888,41.863
A,Annual,GBR,United Kingdom,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,52.005,51.844,51.828,51.896,51.904,51.86,52.276,52.676,52.717,53.261,53.66,53.533,54.147,54.111,54.533,54.83,55.345,55.115,55.428,55.563,55.499,55.652,55.909,56.229,56.499,56.703,57.05,57.248,57.514,58.009,58.246,58.0,57.703,57.365
A,Annual,GEO,Georgia,WB_WDI_SL_TLF_CACT_FE_ZS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",F,Female,PT_W,Percentage of women,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",0,Units,WB_WDI,World Development Indicators (WDI),A,Normal value,PU,Public,57.254,57.806,58.428,59.137,59.944,59.429,58.303,57.332,56.953,58.365,55.309,58.365,56.184,57.762,57.075,56.141,53.845,55.089,54.335,54.781,55.938,56.267,57.394,56.566,57.46,59.114,58.054,56.859,55.742,54.716,55.206,52.927,54.925,55.037
