STRUCTURE,STRUCTURE_ID,ACTION,FREQ_ID,FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_ID,INDICATOR_NAME,SEX_ID,SEX_NAME,AGE_ID,AGE_NAME,URBANISATION_ID,URBANISATION_NAME,UNIT_MEASURE_ID,UNIT_MEASURE_NAME,COMP_BREAKDOWN_1_ID,COMP_BREAKDOWN_1_NAME,COMP_BREAKDOWN_2_ID,COMP_BREAKDOWN_2_NAME,COMP_BREAKDOWN_3_ID,COMP_BREAKDOWN_3_NAME,TIME_PERIOD,OBS_VALUE,AGG_METHOD_ID,AGG_METHOD_NAME,DECIMALS_ID,DECIMALS_NAME,DATABASE_ID_ID,DATABASE_ID_NAME,COMMENT_TS,UNIT_MULT_ID,UNIT_MULT_NAME,DATA_SOURCE_ID,DATA_SOURCE_NAME,UNIT_TYPE_ID,UNIT_TYPE_NAME,TIME_FORMAT_ID,TIME_FORMAT_NAME,COMMENT_OBS,OBS_STATUS_ID,OBS_STATUS_NAME,OBS_CONF_ID,OBS_CONF_NAME
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUM,Guam,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,42.14893702313027,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GTM,Guatemala,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,33.2442892573273,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GIN,Guinea,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,50.80225527399851,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GNB,Guinea-Bissau,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,45.92354621904857,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,GUY,Guyana,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,31.89863248410134,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HTI,Haiti,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,45.33910223036091,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HND,Honduras,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,34.3897628350349,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HKG,"Hong Kong SAR, China",WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,40.65296359721401,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,HUN,Hungary,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,47.21454732080449,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISL,Iceland,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,46.52706062344617,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IND,India,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,27.09208171446753,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IDN,Indonesia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,38.55662655913793,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRN,"Iran, Islamic Rep.",WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,13.44499517065712,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRQ,Iraq,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,11.20673149072919,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,IRL,Ireland,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,39.99251418250051,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ISR,Israel,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,43.64190182760311,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,ITA,Italy,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,37.7004847460997,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JAM,Jamaica,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,45.14644730177352,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JPN,Japan,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,40.41701254929767,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,JOR,Jordan,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,13.75172034131572,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KAZ,Kazakhstan,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,49.27036266805283,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KEN,Kenya,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,49.23351382348448,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,PRK,"Korea, Dem. People's Rep.",WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,49.43485892729159,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KOR,"Korea, Rep.",WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,38.78684278390479,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KWT,Kuwait,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,25.54498981160405,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,KGZ,Kyrgyz Republic,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,46.99512825006886,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LAO,Lao PDR,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,47.40951453398002,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LVA,Latvia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,48.16432860510857,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBN,Lebanon,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,22.59919981479006,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LSO,Lesotho,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,48.21780954943242,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBR,Liberia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,47.37067400322113,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LBY,Libya,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,28.97091779179587,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LTU,Lithuania,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,47.4482716753457,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,LUX,Luxembourg,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,37.93130595168473,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAC,"Macao SAR, China",WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,44.03852318232489,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDG,Madagascar,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,48.81519089970065,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MWI,Malawi,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,50.34952191095842,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MYS,Malaysia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,35.54817153262531,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDV,Maldives,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,29.63974258735792,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLI,Mali,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,42.81498133216971,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MLT,Malta,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,30.16726287050974,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MRT,Mauritania,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,30.38103693575214,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MUS,Mauritius,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,32.37518642491681,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MEX,Mexico,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,33.8458106383604,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MDA,Moldova,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,51.39342461963828,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNG,Mongolia,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,46.25161978372304,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MNE,Montenegro,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,44.98050724574762,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
datastructure,WB.DATA360:DS_DATA360(1.2),I,A,Annual,MAR,Morocco,WB_WDI_SL_TLF_TOTL_FE_ZS,"Labor force, female (% of total labor force)",F,Female,_T,All age ranges or no breakdown by age,_T,Total,PT_LF,Percentage of labor force,_Z,Not Applicable,_Z,Not Applicable,_Z,Not Applicable,1998,24.41036754692175,_Z,Not Applicable,2,Two,WB_WDI,World Development Indicators (WDI),"Labor force, female (% of total labor force)",0,Units,WB_WDI,World Development Indicators (WDI),RATIO,Ratio,P1Y,Annual,,A,Normal value,PU,Public
